article	aid	url	title	text
516658942	128870	https://www.ksta.de/koeln/innenstadt/weiberfastnacht-am-rudolfplatz-radfahrer-verletzt-fussgaenger-schwer-und-fluechtet-32127456	Radfahrer verletzt Fußgänger schwer und flüchtet	Die Polizei Köln fahndet nach einem Radfahrer, der laut Zeugen­aus­sagen am Donnerstag gegen 21.15 Uhr auf dem Rudolf­platz einen Fußgänger (64) ange­fahren und schwer verletzt haben soll. Der circa 45 Jahre alte und etwa 1,75 Meter große Mann versorgte d
516659856	128871	https://www.ksta.de/koeln/bewaffneter-strassenraub-in-koeln-raeuber-verletzt-troisdorfer-mit-messer---festnahme-32127612	Räuber verletzt Trois­dorfer mit Messer – Fest­nahme	Die Polizei hat am Donners­tag­abend nach einem bewaff­neten Stra­ßen­raub auf zwei Trois­dorfer (18, 22) einen 29-jäh­rigen Verdäch­tigen in der Kölner Innen­stadt vorläufig fest­ge­nommen. Der bereits poli­zei­be­kannte Kölner wird am Freitag einem Haft
516660333	128872	https://www.ksta.de/sport/fussball/werder-ohne-osako---bartels-vor-comeback-im-u23-team-32127304	Werder ohne Osako - Bartels vor Come­back im U23-Team	Fußball-Bun­des­li­gist Werder Bremen muss im Kampf um die Euro­pa-Lea­gue-Plätze weiter auf den japa­ni­schen Natio­nal­spieler Yuya Osako verzichten.Der 28 Jahre alte Stürmer ist wegen seiner Rücken­pro­bleme auch für das Auswärts­s­piel beim direkten K
516660574	128873	https://www.ksta.de/sport/fussball/bewaehrung-abgelaufen--hoeness-ist-wieder-ein-freier-mann-32127460	Bewäh­rung abge­laufen: Hoeneß ist wieder ein freier Mann	Uli Hoeneß ist endgültig wieder ein freier Mann. Das Land­ge­richt Augs­burg hat im Steu­er­straf­ver­fahren gegen den Präsi­denten des deut­schen Fußball-Re­kord­meis­ters FC Bayern München die zur Bewäh­rung ausge­setzte Rest­strafe erlassen.Die Entsche
516662464	128874	https://www.ksta.de/ratgeber/familie/ueberwaeltigend--unvergesslich--schoen-das-sind-die-besten-geburtsfotos-des-jahres-32126404	Das sind die besten Geburts­fotos des Jahres	Geburten sind in jeder Hinsicht über­wäl­ti­gend. Da ist die unfass­bare Kraft, mit der die Frau ein Kind gebärt. Da sind die oft durch­drin­genden Schmerzen, die sie dabei durch­steht. Da ist die kaum zu beschrei­bende Span­nung, wie die ersten Momente m
516664304	128876	https://www.ksta.de/politik/nach-kritischem-pruefbericht-ministerium-raeumt-fehler-bei--gorch-fock--sanierung-ein-32127908	Minis­te­rium räumt Fehler bei „Gorch Fock“-Sanie­rung ein	Das Vertei­di­gungs­mi­nis­te­rium hat erheb­liche Fehler bei der Sanie­rung des Segel­schul­schiffs „Gorch Fock“ einge­räumt. Einem kriti­schen Prüf­be­richt des Bundes­rech­nungs­hofes mit Empfeh­lungen werde im Wesent­li­chen gefolgt, erklärte das Mini
516664630	128877	https://www.ksta.de/sport/mix/kommentar--kein-athlet-ist-unverdaechtig---auch-kein-deutscher-32126926	Unsinn – doping­freier Sport ist überall eine Illu­sion	Seit dem Bekannt­werden der poli­zei­li­chen Erfolge gegen den inter­na­tio­nalen Dopin­g­ring mit Sitz in Erfurt verharren die obersten Funk­ti­ons­träger des deut­schen Sports in ihrer Stan­dard­pose, die der Welt zeigen soll: Nein, es gibt keinen Grund
516665492	128879	https://www.ksta.de/toller-start-fuer-dfb-frauen-ins-wm-jahr-mit-voss-tecklenburg-32123212	Toller Start für DFB-Frauen ins WM-Jahr mit Voss-Teck­len­burg	Besser hätten die deut­schen Fußbal­le­rinnen kaum ins WM-Jahr starten können.Doch nicht nur die viel­ver­spre­chende Vorstel­lung beim 1:0-Sieg zum Debüt von Bundes­trai­nerin Martina Voss-Teck­len­burg, auch Lob und Aner­ken­nung von Oliver Bier­hoff am
516666208	128880	https://www.ksta.de/panorama/ezb-oeffnet-tueren-zur-kunst-32128144	EZB öffnet Türen zur Kunst	Auf dem Weg zu den großen Konfe­renz­sälen der Euro­päi­schen Zentral­bank (EZB) wird der Besu­cher von Farben aus leuch­tendem Orange und Violett geblendet.Auf einem zwei Meter hohen Ölge­mälde sitzt inmitten einer asia­tisch anmu­tenden Land­schaft ein 
516667067	128882	https://www.ksta.de/panorama/22-jaehriger-getoetet-bundesgerichtshof-bestaetigt-mordurteil-gegen-raser-32128192	Bundes­ge­richtshof bestä­tigt Mord­ur­teil gegen Raser	Der Bundes­ge­richtshof (BGH) in Karls­ruhe hat erst­mals ein Mord­ur­teil nach einem tödli­chen Auto­un­fall gegen einen Raser bestä­tigt. Das Land­ge­richt Hamburg hatte einen bedingten Tötungs­vor­satz ange­nommen und den zur Tatzeit 24 Jahre alten Man
516667667	128883	https://www.ksta.de/politik/attentat-breitscheidplatz-tunesier-soll-anis-amri-unterstuetzt-haben---wo-ist-er-jetzt--32128176	Tune­sier soll Anis Amri unter­stützt haben – wo ist er jetzt?	Der Mann gleicht einem Phantom: Bilel Ben Ammar, mögli­cher Mitplaner des Lkw-An­schlags auf dem Berliner Breit­scheid­platz im Dezember 2016, scheint unauf­findbar zu sein. Bundesin­nen­mi­nister Horst Seehofer (CSU) räumte vor zwei Tagen ein, man kenne 
516670096	128885	https://www.ksta.de/region/euskirchen-eifel/euskirchen/versuchte-brandstiftung-unbekannte-brechen-in-evangelische-kirche-in-euskirchen-ein-32128278	Unbe­kannte brechen in Evan­ge­li­sche Kirche in Euskir­chen ein	Ange­brannte Papier­tü­cher, Blut­spuren und zerbro­chene Scheiben: Unbe­kannte sind in der Nacht zu Freitag in die Evan­gli­sche Kirche in Euskir­chen an der Kölner Straße einge­drungen und haben ein Chaos verur­sacht. Die Polizei ermit­telt wegen des Ve
516671603	128886	https://www.ksta.de/nrw/nottuer-geoeffnet--flughafen-duesseldorf-teilweise-geraeumt-32125210	Nottür geöffnet: Flug­hafen Düssel­dorf geräumt, Flug­aus­fälle	Das Eindringen eines Unbe­kannten in den Sicher­heits­be­reich des Düssel­dorfer Flug­ha­fens hat erheb­liche Folgen ausge­löst. Die Flug­steige mussten geräumt und zahl­reiche Flüge gestri­chen werden. Etwa 6500 Passa­giere, die schon die Kontrollen pass
516671643	128887	https://www.ksta.de/sport/fussball/dfb-erfuellt-loew-wunsch--test-gegen-argentinien-im-oktober-32128186	DFB erfüllt Löw-Wunsch: Test gegen Argen­ti­nien im Oktober	Die Fußball-Na­tio­nal­mann­schaft bestreitet wie von Bundes­trainer Joachim Löw gewünscht ein Test­spiel gegen Argen­ti­nien. Wie der Deut­sche Fußball-Bund mitteilte, kommt es am 9. Oktober in Dort­mund zu dem Länder­spiel-Klas­siker.„Auf dem Weg zurück
516671695	128888	https://www.ksta.de/sport/fussball/im-auf-und-ab-vereint--hannover-96-und-der-vfb-stuttgart-32128268	Im Auf und Ab vereint: Hannover 96 und der VfB Stutt­gart	„Zwei Tradi­ti­ons­ver­eine”. Mehr wollte Stutt­garts Trainer Markus Wein­zierl nicht sagen zu den Gemein­sam­keiten zwischen seinem VfB und dem nächsten Gegner Hannover 96.Warum die beiden Clubs gemeinsam ab- und dann wieder aufge­stiegen sind, warum sie
516671846	128889	https://www.ksta.de/region/rhein-erft/schaden-von-35-000-euro-erftstaedterin-bei-unfall-in-vettweiss-verletzt-32128386	Erft­städ­terin bei Unfall in Vett­weiß verletzt	Bei einem Verkehrs­un­fall am Donners­tagnach­mittag auf der L 264 sind zwei Personen leicht verletzt worden.Wie die Polizei mitteilt, wollte eine 53-jäh­rige Auto­fah­rerin aus Erft­stadt gegen 15.45 Uhr die L 264 über­queren. Sie kam aus Rich­tung Glad­
516671884	128890	https://www.ksta.de/arbeitsunfall-an-baumaschine--mann-schwer-verletzt-32113660	Arbeits­un­fall an Bauma­schine: Mann schwer verletzt	Bei einem Arbeits­un­fall am Mitt­woch­morgen in Wies­baden ist ein Mann schwer verletzt worden. Der 37-Jäh­rige sei ins Kran­ken­haus gebracht worden, sagte ein Poli­zei­spre­cher. Das Unglück sei geschehen, als er an einer Bauma­schine gear­beitet habe.
516672144	128891	https://www.ksta.de/koeln/ehrenfeld/fahndung-mit-bild-aus-sicherheitskamera-koelner-polizei-sucht-einbrecher-aus-vogelsang-32128254	Kölner Polizei sucht Einbre­cher aus Vogel­sang	Mit Bildern aus einer Über­wa­chungs­ka­mera fahndet die Polizei Köln nach einem Mann. Er soll am Sams­tag­abend und in der Nacht zu Sonntag mehrere Einbruch­ver­suche im Stadt­teil Vogel­sang begangen haben.Am Frei­tag­abend verließ ein Anwohner (78) des
516672266	128892	https://www.ksta.de/sport/mix/loewen-ohne-trainer-jacobsen-in-der-champions-league-32128384	Löwen ohne Trainer Jacobsen in der Cham­pions League	Die Rhein-Neckar Löwen spielen in der Cham­pions League ohne ihren Trainer Nikolaj Jacobsen gegen den FC Barce­lona. Der Däne muss am Meniskus operiert werden.„Nikolaj nutzt unsere Pflicht­spiel­pause in der kommenden Woche für diesen Eingriff. Er wird un
516673521	128893	https://www.ksta.de/panorama/hund-gepfaendet-und-bei-ebay-verkauft-zuechterin-macht-stadt-ahlen-schwere-vorwuerfe-32128466	Züch­terin macht Stadt Ahlen schwere Vorwürfe	Nachdem die west­fä­li­sche Stadt Ahlen einen Mops gepfändet und bei Ebay verkauft hat, mehrt sich die Kritik. „So etwas habe ich in meinen 16 Jahren als Mops-Züch­terin noch nie erlebt, ein unglaub­li­ches Verhalten“, sagte Uschi Dukowski am Freitag der 
516674072	128894	https://www.ksta.de/sport/fussball/stojanovic-neuernationaltrainer-lettlands-32128290	Stoja­novic neuerNa­tio­nal­trainer Lett­lands	Der Slowene Slavisa Stoja­novic ist neuer Trainer der letti­schen Fußball-Na­tio­nal­mann­schaft. Der 49-Jäh­rige erhält einen Drei­jah­res­ver­trag und wird in der kommenden Woche seine Arbeit mit der Auswahl des balti­schen Landes aufnehmen, teilte der 
516674180	128895	https://www.ksta.de/politik/polizeischueler-erschiesst-mit-auszubildenden-32128478	Poli­zei­schüler erschießt Mit-Aus­zu­bil­denden	Der Tod eines Poli­zei­schü­lers in Würz­burg geht nach Angaben von Bayerns Innen­mi­nister Joachim Herr­mann (CSU) vermut­lich auf eine falsch entla­dene Dienst­waffe zurück.Die genaue Ursache des tödli­chen Vorfalls am Donners­tag­abend sei zwar noch ni
516675403	128896	https://www.ksta.de/kultur/werke-fast-aller-kaiserring-traeger-in-goslar-32128528	Werke fast aller Kaiser­ring-Träger in Goslar	– Das Mönche­haus-Mu­seum für moderne Kunst in Goslar präsen­tiert ab Sonntag eine außer­ge­wöhn­liche Auss­tel­lung mit dem Titel „Kunst­preis Kaiser­ring”. Zu sehen sind Werke von Kaiser­ring-Trä­gern und -Trä­ge­rinnen aus fünf Jahr­zehnten.Insge­samt 
516675567	128897	https://www.ksta.de/koeln/-pitschak--am-koelner-hauptbahnho-blumengeschaeft-macht-dicht---mode-firma-uebernimmt-32128520	Blumen­ge­schäft macht dicht – Mode-Firma über­nimmt	Ein Kölner Tradi­ti­ons­ge­schäft weicht, ein Mode-Label kommt. Jetzt steht der Nach­folger für „Blumen Pitschak“ am Kölner Haupt­bahnhof fest. In den Räumen am Eingangs­be­reich auf Domseite will im April der Hemden-Her­steller „Eterna“ einen Store eröff
516675685	128898	https://www.ksta.de/ratgeber/digital/nettiquette-wer-diese-regeln-bei-whatsapp-missachtet--dem-kann-kontensperrung-drohen-32125614	Wer diese Regeln bei Whatsapp missachtet, dem kann Konten­sper­rung drohen	Ketten­briefe sind eine Plage, mit denen sich viele Whats­ap­p-Nutzer schon herum­schlagen mussten. Während manche nur dumme Streiche sind, steckt hinter einigen sogar eine krimi­nelle Absicht.Mit neuen Funk­tionen versucht Whatsapp die Verbrei­tung von K
516675770	128899	https://www.ksta.de/koeln/trotz-700-dixi-klos-in-koeln-deutlich-mehr-wildpinkler-an-weiberfastnacht-erwischt-32128300	Deut­lich mehr Wild­pinkler an Weiber­fast­nacht erwischt	An Weiber­fast­nacht sind in diesem Jahr 253 Karne­va­listen in Köln beim Wild­pin­keln erwischt worden. Wie die Stadt einen Tag nach dem Auftakt des Stra­ßen­kar­ne­vals mitteilte, waren das mehr als doppelt so viele wie im Vorjahr - obwohl dieses Mal 70
516676275	128900	https://www.ksta.de/region/rhein-erft/bruehl/bruehler-karnevalszug-2019-jecke-ziehen-gut-gelaunt-durch-schwadorf-32128562	Jecke ziehen gut gelaunt durch Schwa­dorf	Auch, wenn das Wetter nicht mehr so schön war wie an Weiber­fast­nacht: Die Jecken in Schwa­dorf haben sich die Laune vom Grau nicht verderben lassen. (red)
516678208	128902	https://www.ksta.de/sport/klaebo-laesst-norwegen-jubeln---dsv-team-zufrieden-32128550	Kläbo lässt Norwegen jubeln - DSV-Team zufrieden	Die deut­schen Lang­läufer haben mit der Staffel erwar­tungs­gemäß nicht in den Kampf um die WM-Me­daillen eingreifen können.Sebas­tian Eisen­lauer, Andreas Katz, Florian Notz und Jonas Dobler belegten beim Sieg des norwe­gi­schen Quar­tetts um Star Johan
516678525	128903	https://www.ksta.de/region/rhein-berg-oberberg/odenthal/schwerer-unfall-in-odenthal-koelnerin-von-transporter-angefahren---notoperation-32128700	Kölnerin von Trans­porter ange­fahren – Zeugen gesucht	In Odenthal ist eine 73-jäh­rige Kölnerin am Frei­tag­morgen schwer verletzt worden.Wie die Polizei mitteilt, war die Seniorin um 09.20 Uhr zu Fuß auf einem Park­platz an der Alten­ber­ger-Dom-Straße unter­wegs. Gleich­zeitig rangierte ein 58-jäh­riger We
516679494	128908	https://www.ksta.de/koeln/porz/neuer-buergerverein-in-finkenberg-kampf-gegen-das-negative-image-32128778	Kampf gegen das nega­tive Image	In Finken­berg hat sich ein Bürger­verein gegründet. Ziel ist es, den Stadt­teil von seinem Nega­ti­v-I­mage zu befreien. „Die Bevöl­ke­rung soll merken, dass es möglich ist, durch gemein­same Aktionen das Wohn­ge­biet weit lebens­werter zu machen – so wi
516680793	128909	https://www.ksta.de/region/rhein-berg-oberberg/odenthal/mehr-polizei-als-in-gladbach-jecke-sind-uneins-ueber-neuen-termin-vom-voiswinkeler-zug-32127700	Jecke sind uneins über neuen Termin vom Vois­win­keler Zug	Geburts­stunde des Frei­tags­zuges? Oder doch eher Todes­stunde für den Weiber­fast­nachtszug? In Vois­winkel waren die Meinungen der Jecken geteilt, ob die Entschei­dung der Inter­es­sen­ge­mein­schaft Vois­win­keler Karne­vals­freunde, den Zug vom Donne
516682584	128912	https://www.ksta.de/panorama/bei-brandeinsatz-feuerwehr-schlaegt-scheiben-eines-falsch-geparkten-autos-ein-32129220	Feuer­wehr schlägt Scheiben eines falsch geparkten Autos ein	Bei einem Brand­ein­satz im kali­for­ni­schen Anaheim haben Feuer­wehr­leute zwei Fenster eines vorm Hydranten abge­stellten Autos einge­schlagen. Die Einsatz­kräfte seien gezwungen gewesen, die hinteren Seiten­fenster des im Halte­verbot stehenden Wagens
516682933	128913	https://www.ksta.de/nrw/mops-gepfaendet-und-verkauft--kritik-an-stadt-ahlen-waechst-32128674	Mops gepfändet und verkauft: Kritik an Stadt Ahlen wächst	Nach der Pfän­dung einer Mops-Dame und deren Verkauf bei Ebay nimmt die Kritik am Vorgehen der west­fä­li­schen Stadt Ahlen zu. „So etwas habe ich in meinen 16 Jahren als Mops-Züch­terin noch nie erlebt, ein unglaub­li­ches Verhalten”, sagte Uschi Dukowsk
516683020	128915	https://www.ksta.de/region/rhein-erft/kerpen/ex-frau-mit-fleischerbeil-angegriffen-angeklagtem-droht-lebenslange-haft---prozesstart-32129224	Ange­klagtem droht lebens­lange Haft – Ex-Frau mit Flei­scher­beil ange­griffen	Ob er geschieden sei, fragte die Vorsit­zende Rich­terin Ulrike Grave-Her­ken­rath den 44-jäh­rigen Ange­klagten am Karne­vals­freitag bei Prozess­be­ginn zur Aufnahme seiner Perso­na­lien eher beiläufig. „Das habe ich erfahren“, war die Antwort. Genau di
516683198	128916	https://www.ksta.de/ratgeber/gesundheit/der-ex-faktor-warum-eine-alte-liebe-immer-eine-neue-beziehung-beeinflusst-32125016	Warum eine alte Liebe immer eine neue Bezie­hung beein­flusst	War das noch schön, als die Schmet­ter­linge im Bauch umher flat­terten, die Welt rosarot gefärbt war und die Zukunft vor einem lag. Jetzt nach der Tren­nung ist alles nur düster, dumpf und demo­ti­vie­rend. Wie soll man je wieder eine Bezie­hung führen?W
516683437	128917	https://www.ksta.de/koeln/porz/kult-von-vielen-vergessen--aber-nicht-zu-uebersehen---das-autokino-in-porz-32121148	Von vielen vergessen, aber nicht zu über­sehen – das Auto­kino in Porz	Eigent­lich war es Eddies Idee. Er wollte mit seiner Mama einen Film sehen, der aber leider schon wieder aus den Kölner Kinos verschwunden war. Beim Studium der Kino-Pro­gramme fand er dann heraus, dass sich der Film viel­leicht doch noch anschauen ließ –
516684662	128918	https://www.ksta.de/panorama/maeuse--affen--hunde-fast-eine-halbe-million-tierversuche-in-nrw-durchgefuehrt-32123224	Tier­schützer kriti­sieren Versuche mit schwan­geren Affen	Wer die Seite der Firma Covance aufruft, trifft auf den freund­lich gestal­teten Inter­ne­t­auf­tritt eines Auftrags­for­schungs­in­sti­tuts. Zu sehen sind Reagenz­gläser, Labor­mo­tive mit Mikro­skop, eine Hand, die einen  durch­sich­tigen Globus hält.Vo
516685375	128919	https://www.ksta.de/panorama/von-sohn-entdeckt-jagdhund-toetet-89-jaehrige-in-eigenem-haus-32129438	Jagd­hund tötet 89-Jäh­rige in eigenem Haus	Ein Jagd­hund hat in Nieder­sachsen eine 89-Jäh­rige getötet. Wie die Polizei am Freitag mitteilte, biss das Tier die Frau offen­sicht­lich am Donnerstag in dem von ihr und ihrem Sohn bewohnten Haus in der Gemeinde Gander­kesee tot. Laut Obduk­tion wies s
516685429	128920	https://www.ksta.de/region/leverkusen/stadt-leverkusen/arbeitsmarkt-leverkusen--burscheid--leichlingen-mehr-offene-stellen-im-februar-2019-32129278	Mehr offene Stellen im Februar 2019	In Lever­kusen, Leich­lingen und Burscheid ist die Arbeits­lo­sig­keit im Februar leicht gesunken, gleich­zeitig steigt die Nach­frage nach Arbeits­kräften weiter an. 13 Personen aus Lever­kusen weniger haben sich bei der Agentur für Arbeit gemeldet, das 
