article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
513024668	123573	https://www.ksta.de/koeln/neuer-konzerttermin-alligatoah-kommt-im-september-nach-koeln-31970352	https://www.ksta.de/image/31939784/2x1/300/150/e220e03c822d96a8ece34f5816569833/mC/alligatoah.jpg	124211	f6f6b6f173c1c888	Alli­ga­toah kommt im September nach Köln	Deut­schrapper Lukas Strobel alias Alli­ga­toah holt sein ausge­fal­lenes Konzert nach: Nachdem der Auftritt des Musi­kers in der Lanxess-Arena am vergan­genen Woche­n­ende wegen Krank­heit abge­sagt wurde, wird es am 15. September nach­ge­holt. Bisher ge	550	29	0	0.0
513024990	123575	https://www.ksta.de/region/leverkusen/leichlingen/neuer-archivar-im-rathaus-mit-qr-codes-auf-spaziergang-durch-die-stadtgeschichte-31967848	https://www.ksta.de/image/31967842/2x1/300/150/3e2395c8f358dd5a103ccaf051e9ef0/mV/archivar-sievert.jpg	124213	38226660e0e0fcfe	Mit QR-Codes durch die Leich­linger Stadt­ge­schichte	Wenn Marc Sievert auch nur die Hälfte der Vorhaben schafft, die er im Kopf hat, dann können sich Heimat­freunde und Hobby­his­to­riker auf einiges gefasst machen. Sievert ist der neue Leich­linger Stadt­ar­chivar. Er ist erst seit November im Rathaus. Abe	606	48	0	0.0
513025435	123576	https://www.ksta.de/panorama/andere-saenger-sagten-offenbar-ab-levine-verteidigt-umstrittenen-super-bowl-auftritt-31970368	https://www.ksta.de/image/31970384/2x1/300/150/892ad9851a5fa8b59d0a0fd93ead724/aw/adam-levine.jpg	124214	185c1c1c1828e0f8	Levine vertei­digt umstrit­tenen Super-Bow­l-Auf­tritt	Popsänger Adam Levine hat den umstrit­tenen Halb­zeit­auf­tritt seiner Band Maroon 5 beim Super Bowl am Sonntag vertei­digt.„Nie­mand hat sich mehr Gedanken darüber gemacht als ich“, sagte der 39-Jäh­rige am Donnerstag (Orts­zeit) in der US-Sen­dung „Ente	4298	98	0	0.0
513026526	123577	https://www.ksta.de/region/leverkusen/unfall-in-leverkusen-schueler-zwischen-auto-und-strassenlaterne-eingeklemmt-31970424	https://www.ksta.de/image/31970504/2x1/300/150/c5c59c4533f9c308d2d6bb4254bd33e8/AU/burscheid-leverkusen-unfall-nef-alf-1163.jpg	124215	c9c3031047c7879f	21-jäh­riger Lever­ku­sener zwischen Auto und Laterne einge­klemmt	Bei einem Unfall in Burscheid ist am Frei­tag­morgen ein Schüler zwischen einem Smart und einer Stra­ßen­la­terne einge­klemmt worden. Der 21-jäh­rige Lever­ku­sener steckte für eine halbe Stunde fest, er wurde dabei am Bein verletzt und musste von der Fe	11530	26064	100	0.0038367096378146104
513026966	123578	https://www.ksta.de/koeln/koelner-karneval-frauen-spielen-in-elferraeten-weiterhin-nur-nebenrollen-31969084	https://www.ksta.de/image/31969082/2x1/300/150/b12df960f731da508ea64379cab10f7/ht/71-143394671--null--31-01-2019-19-31-33-445-.jpg	124216	0733302474f0f0f0	Frauen spielen in Elfer­räten weiterhin nur Neben­rollen	Es war die Woche der Mädchen­sit­zungen. Fanta­sie­voll kostü­miert, als Einzeldar­stel­le­rinnen oder als gleich­ge­klei­dete Grüpp­chen stürmten die jecken Wiever die großen Sitzungs­säle. Nur Frauen im Saal, doch auch wenn ein paar Frauen in den Elfer­	1200	8580	29	0.00337995337995338
513027476	123579	https://www.ksta.de/politik/spahn--krebs-kann-in-10-bis-20-jahren-besiegbar-sein-31970534	https://www.ksta.de/image/31970532/2x1/300/150/e51e26953ff7b825f1176b8de3d4359/ZU/urn-newsml-dpa-com-20090101-190201-99-808365-large-4-3.jpg	124217	60707070707c3030	Spahn: Krebs kann in 10 bis 20 Jahren besiegbar sein	Bundes­ge­sund­heits­mi­nister Jens Spahn hält Krebs­leiden in abseh­barer Zeit für besiegbar. „Es gibt gute Chancen, dass wir in 10 bis 20 Jahren den Krebs besiegt haben”, sagte der CDU-Po­li­tiker der „Rhei­ni­schen Post”.Der medi­zi­ni­sche Fort­schrit	4	19	0	0.0
513027973	123580	https://www.ksta.de/sport/mix/neureuther-ueber-die-zukunft---habe-einen-sehr-guten-plan--31969960	https://www.ksta.de/image/31970542/2x1/300/150/cc2f0c62a248e164eccbe11575acc981/ou/urn-newsml-dpa-com-20090101-190131-99-804907-large-4-3.jpg	124218	f7f7ffc7c6860c09	Neureuther über die Zukunft: „Habe einen sehr guten Plan”	War es ein Abschied von Felix Neureuther oder nur ein emotio­nales Danke­schön an die Fans, vor denen er 2013 seine erste Einzel­me­daille bei Welt­meis­ter­schaften holte? Die Szenen nach dem Flut­licht-Slalom von Schlad­ming boten viel Raum für Inter­pr	15	38	0	0.0
513028484	123581	https://www.ksta.de/kultur/kontroverse-um-maroon-5-beim-super-bowl-31970568	https://www.ksta.de/image/31970566/2x1/300/150/7a3970914ecc7bfbc2f7192fa183db12/ea/urn-newsml-dpa-com-20090101-190201-99-809189-large-4-3.jpg	124219	7066066666666460	Kontro­verse um Maroon 5 beim Super Bowl	Der Auftritt hat noch nicht begonnen, aber schon laufen heiße Debatten. „Maroon 5: Sagt die Halb­zeitshow beim Super Bowl ab”, fordert eine Onli­ne-Pe­ti­tion die Popband auf.Mit ihrer Show beim Endspiel in der Foot­ball-Liga NFL stehen die fünf Musiker a	20	204	1	0.004901960784313725
513029358	123582	https://www.ksta.de/panorama/jasmin-schwiers-lueftet-ihr-baby-geheimnis-31970560	https://www.ksta.de/image/31970558/2x1/300/150/2bd1ee30fb3a3ec23eafc11f97a41eba/Mk/urn-newsml-dpa-com-20090101-190201-99-809128-large-4-3.jpg	124220	f3f7f73707001018	Jasmin Schwiers lüftet ihr Baby­-Ge­heimnis	Fern­seh­schau­spie­lerin Jasmin Schwiers (36) wird zum zweiten Mal Mutter. Bei der Gala des Deut­schen Fern­seh­preises in Köln zeigte sich Schwiers am Donners­tag­abend mit rundem Baby­bauch auf dem roten Teppich.„Ich habe es bis jetzt geheim gehalten, 	2	3	0	0.0
513029917	123583	https://www.ksta.de/kultur/johnny-flynn-wird-in--stardust--zu-david-bowie-31970610	https://www.ksta.de/image/31970608/2x1/300/150/fc8d41831ab43ab242393d7e6c933850/Lx/urn-newsml-dpa-com-20090101-190201-99-809358-large-4-3.jpg	124221	0018dddd19108193	Johnny Flynn wird in „Star­dust” zu David Bowie	Der briti­sche Schau­spieler Johnny Flynn (35) soll in einer Film­bio­grafie die Pop-Le­gende David Bowie spielen. Das gaben die Macher am Donnerstag laut US-Me­dien­be­richten bekannt.Der Film „Star­dust” von Regis­seur Gabriel Range soll den Aufstieg de	10	8	0	0.0
513030597	123584	https://www.ksta.de/nrw/rwe-betriebsversammlung-zur-kohle-mit-laschet-und-schmitz-31970642	https://www.ksta.de/image/31970640/2x1/300/150/5a03698654c3d95b22734e0c763352f4/Le/urn-newsml-dpa-com-20090101-190201-99-809441-large-4-3.jpg	124222	30300020783f0f03	RWE-Be­triebs­ver­samm­lung zur Kohle mit Laschet und Schmitz	Die Beschäf­tigten des Ener­gie­kon­zerns RWE sollen am Frei­tag­vor­mittag in einer Betriebs­ver­samm­lung im Tagebau Hambach über die Ergeb­nisse der Kohle­kom­mis­sion infor­miert werden. Zu der nicht öffent­li­chen Veran­stal­tung werden auch Nord­rhe	2	66	0	0.0
513031019	123585	https://www.ksta.de/nrw/luftreinhalteplan-fuer-landeshauptstadt-in-kraft-31970052	https://www.ksta.de/image/31970050/2x1/300/150/9ef6a5b87b684aeaddc8ed9c3b014f5c/WX/urn-newsml-dpa-com-20090101-190201-99-807574-large-4-3.jpg	124223	226f0ff77d3f1700	Luftrein­hal­te­plan für Landes­haupt­stadt in Kraft	Der umstrit­tene neue Luftrein­hal­te­plan der Landes­haupt­stadt Düssel­dorf ist an diesem Freitag in Kraft getreten. Er enthält keine Fahr­ver­bote für Diesel­mo­toren. Dafür sollen mehr als 60 Maßnahmen die Luft­qua­lität in Düssel­dorf verbes­sern.Die	7	7	0	0.0
513031517	123586	https://www.ksta.de/koeln/kvb-in-koeln-express-bus-von-weiden-zum-aachener-weiher-faehrt-umwege-31968838	https://www.ksta.de/image/31968836/2x1/300/150/f7be145f2f81528e11c0e53a972c734e/gm/71-143399093--null--31-01-2019-18-40-00-947-.jpg	124224	fcfaf7c286040000	Express-Bus von Weiden zum Aachener Weiher fährt Umwege	Die Einrich­tung einer Express-Bus­linie von Weiden bis zum Aachener Weiher war eine Bedin­gung dafür, dass Grüne und die Rats­gruppe Gut im Dezember mit der CDU über­haupt einem Kompro­miss zur Verlän­ge­rung der Stadt­bahn-Trasse auf der Ost-West-Achse 	3236	50	0	0.0
513032632	123587	https://www.ksta.de/region/oberberg-ks/ausstrahlung-am-freitag-robin-ohl-stellt-sich-dem-rtl-huepfparcours--big-bounce--31968412	https://www.ksta.de/image/31968406/2x1/300/150/2a2c66f7cd702f7c6330bf1f6df52eb1/fN/71-143392092--null--31-01-2019-17-32-10-653-.jpg	124225	0050c0195bfb1818	Robin Ohl stellt sich dem RTL-Hüpf­par­cours „Big Bounce“	Robin Ohl ist regel­mäßig schnell unter­wegs. Als Moto­cross-Fahrer und Triathlet ist der 25-Jäh­rige aus Nümbrecht gewohnt, möglichst schnell nach vorne zu preschen. Bei seiner neuesten Diszi­plin aber ging es für Ohl in die Höhe – heute Abend hüpft der 	82	1	0	0.0
513032933	123588	https://www.ksta.de/panorama/schau-in-london--dior-mit-britischem-flair-31970908	https://www.ksta.de/image/31970902/2x1/300/150/a1d69e662e839fdf9c5fd2ed7d797bf8/PK/urn-newsml-dpa-com-20090101-190201-99-809774-large-4-3.jpg	124226	8000d8585878f8f0	Schau in London: Dior mit briti­schem Flair	Fran­zö­si­sche Haute Couture mit engli­scher Note - das könnte der Unter­titel einer Auss­tel­lung über das Mode­haus Chris­tian Dior sein, die an diesem Samstag (2. Februar) im Victoria and Albert Museum (V&amp;A) in London eröffnet wird.Die Schau „Chri	53	7449	15	0.002013693113169553
513033294	123589	https://www.ksta.de/kultur/drehstart-fuer-johnny-depp-als-us-fotograf-31970964	https://www.ksta.de/image/31970962/2x1/300/150/953b70cc137965be6b5971f02b089b1b/xD/urn-newsml-dpa-com-20090101-190201-99-810064-large-4-3.jpg	124227	1c3e383878d81c1c	Dreh­start für Johnny Depp als US-Fo­to­graf	Holly­woo­d-Star Johnny Depp (55) steht in der Rolle des legen­dären US-Fo­to­grafen W. Eugene Smith (1918-1978) vor der Kamera. Die Dreh­ar­beiten zu dem Film „Mina­mata” unter der Regie von Andrew Levitas seien jetzt ange­laufen, teilte die Produk­ti­on	94	8246	26	0.0031530439000727628
513033755	123590	https://www.ksta.de/panorama/transport-unmoeglich-weltkriegsbombe-in-lingen-gesprengt---explosion-richtet-schaden-an-31970836	https://www.ksta.de/image/31970848/2x1/300/150/81ff4ed6b31c079731fd9179c541afa4/wq/lingen.jpg	124228	0011fffefcf00000	Welt­kriegs­bombe gesprengt – Explo­sion bleibt nicht ohne Folgen	Die Spren­gung einer Welt­kriegs­bombe hat im nieder­säch­si­schen Lingen Sach­schaden ange­richtet. Durch die heftige Deto­na­tion gingen nach ersten Erkennt­nissen an einem Geschäfts­haus die Fens­ter­scheiben zu Bruch. Wie die Polizei weiter mitteilte,	2853	40	0	0.0
513031278	123591	https://www.ksta.de/region/rhein-erft/pulheim/hilfloses-tier-frau-rettet-greifvogel-am-pulheimer-bahnhof-31970664	https://www.ksta.de/image/31970812/2x1/300/150/22020dd1844fdc65e4898ea9cddc85dd/LA/bussard2.jpg	124229	9ff8b4be1e000000	Frau rettet Greif­vogel am Pulheimer Bahnhof	Tieri­sche Rettungs­ak­tion am Pulheimer Bahnhof: Eine Frau hat dort am Donners­tag­morgen einen hilflosen Greif­vogel gefunden und die Polizei infor­miert. Die Beamten fanden den Vogel, einge­wi­ckelt in einen Schal. Die Poli­zisten brachten den Bussard 	5190	44	0	0.0
513034484	123592	https://www.ksta.de/wirtschaft/abgas-manipulation-hunderttausende-dieselfahrer-schliessen-sich-sammelklage-gegen-vw-an-31970988	https://www.ksta.de/image/31787354/2x1/300/150/4f7d556cb66a770fb859ebc8912647bf/uT/volkswagen-231218.jpg	124230	ffffe7e7e7e7e642	Hundert­tau­sende Diesel­fahrer schließen sich Sammel­klage gegen VW an	Hundert­tau­sende Diesel­fahrer verbünden sich gegen VW: Drei Monaten nach Einrei­chung der Verbraucher­klage im Abgas­s­kandal gegen die Wolfs­burger haben sich über 401 000 Auto­käufer in das Register beim Bundesamt für Justiz einge­tragen. Der Bundes­v	392	12	0	0.0
513034584	123593	https://www.ksta.de/ratgeber/auto/viele-staedte-ueberschreiten-stickoxid-grenzwert-auch-2018-31964910	https://www.ksta.de/image/31964908/2x1/300/150/5439b7b134a53f9098d8aa831978eac5/ec/urn-newsml-dpa-com-20090101-190131-99-794361-large-4-3.jpg	124231	fc7c781c1c1c1c32	Viele Städte über­schreiten Stick­oxi­d-Grenz­wert auch 2018	Die Luft­ver­schmut­zung vor allem aus Diesel-Ab­gasen bleibt in vielen deut­schen Städten höher als erlaubt. In mindes­tens 35 Städten wurde der EU-Grenz­wert für gesund­heits­schäd­li­ches Stick­stoff­di­oxid (NO2) 2018 über­schritten, wie aus einer ers	8	3	0	0.0
513034874	123594	https://www.ksta.de/politik/klirrender-frost-in-den-usa-haelt-an-31970994	https://www.ksta.de/image/31970992/2x1/300/150/209c276eed8aaacf75ff5e4b45e53f28/Pt/urn-newsml-dpa-com-20090101-190201-99-810088-large-4-3.jpg	124232	7c7e7c7868c8d9fb	Klir­render Frost in den USA hält an	Die seit Tagen anhal­tende Kälte­welle in den USA will noch nicht weichen: Der National Weather Service sagt für den Mitt­leren Westen und den Norden der USA weiterhin lebens­ge­fähr­liche Kälte voraus.Klir­render Frost verbunden mit teils auffri­schendem	7	72	0	0.0
513034976	123595	https://www.ksta.de/nrw/raeumung-im-hambacher-forst----appell-des-polizeipraesidenten-31964080	https://www.ksta.de/image/31964078/2x1/300/150/d9a1737f17450d812f7dbeb8e7c1bcd6/Df/urn-newsml-dpa-com-20090101-190131-99-792636-large-4-3.jpg	124233	9d3d3c3c26a60e04	Räumung im Hamba­cher Forst? - Appell des Poli­zei­prä­si­denten	Nach der Empfeh­lung der Kohle­kom­mis­sion, den umkämpften Hamba­cher Forst zu erhalten, rechnet der Aachener Poli­zei­prä­si­dent Dirk Wein­spach mit einer weiteren Baum­haus-Räu­mung. Grund seien die Rechts­ver­stöße in dem Wald am Tagebau Hambach. In 	53	18	0	0.0
513035335	123596	https://www.ksta.de/region/rhein-sieg-bonn/nach-wochenlangem-stillstand-aufzuege-am-bahnhof-au-sind-wieder-in-betrieb-31967358	https://www.ksta.de/image/31967774/2x1/300/150/af5367d408bb1860fe682fc83daf265f/dB/der-bahnhof-au.jpg	124234	fffe080880c0fefe	Aufzüge am Bahnhof Au sind wieder in Betrieb	Seit Anfang Dezember hingen an den Aufzügen des Bahn­hofs in Au vom Bahn­steig an Gleis 1 sowie dem von Gleis 2/31/32 zur Unter­füh­rung große Schilder: „Anlage außer Betrieb“. Wieder in Betrieb gehen sollten die Aufzüge am „14.12.18“. Als die Redak­tion 	420	23	0	0.0
513035348	123597	https://www.ksta.de/panorama/video-aufnahmen-verirrter-leopard-verletzt-mehrere-menschen-in-grossstadt-31971078	https://www.ksta.de/image/31971138/2x1/300/150/9c908224661a7cf75036221b51d11e79/QR/leopard-greif-mann-an.jpg	124235	f3f1f9f7e7870501	Verirrter Leopard verletzt mehrere Menschen in Groß­stadt	Ein wilder Leopard hat in der indi­schen Stadt Jalandhar eine Panik ausge­löst. Das Tier streifte am Donnerstag mehrere Stunden durch die 800.000 Einwohner zählende Stadt im Norden des Landes und verletzte vier Menschen, bevor es einge­fangen werden konnt	6746	141954	745	0.00524817898755935
513035508	123598	https://www.ksta.de/region/rhein-berg-oberberg/overath/haushaltsentwurf-fuer-2019-der-overather-etat-ist-auf-kante-genaeht-und--fragil--31968390	https://www.ksta.de/image/31968388/2x1/300/150/ed1733224d22c0566b70aadeed581bd5/yy/71-143383787--null--31-01-2019-17-28-25-190-.jpg	124236	ffef010000387efe	Der Over­ather Etat ist auf Kante genäht und „fragil“	Ein einziges dürres Blatt Papier: Das „Eck­da­ten­pa­pier zum Haus­halt 2019“ mit zwei Zahlen­ko­lonnen ist alles, was die neue Stadt­käm­merin Domi­nique Stöl­ting zu ihrem Einstand in der Rats­sit­zung vorab verteilen lässt, bevor sie den Haus­halt­s­en	842	19	0	0.0
513035735	123599	https://www.ksta.de/region/leverkusen/stadt-leverkusen/steampunk-ausstellung-reise-in-die-zeit-der-dampfmaschinen-und-luftschiffe-31968048	https://www.ksta.de/image/31968046/2x1/300/150/66f5b3c3d05cc69ec1657bacfdc5a114/Km/steampunk-ausstellung-industriemuseum-renate-gurrey.jpg	124237	3ffcffccc4c44400	Reise in die Zeit der Dampf­ma­schinen	André Sielaff bläst dichten Dampf aus der Nase. Die Schwaden wabern entlang seiner schwarzen Weste mit den Gold­appli­ka­tionen bis auf den mecha­ni­schen Arm, der mit Oszil­la­toren, Zahn­rä­dern und fein-­po­lierter Bronze gespickt ist. An seinem Zylind	837	15	0	0.0
513035795	123600	https://www.ksta.de/region/euskirchen-eifel/euskirchen/euskirchen-amateur-astrofotograf-jochen-schnichels-schaut-in-die-sterne-31966968	https://www.ksta.de/image/31966962/2x1/300/150/51e4c0bb2619750622b574aaaf899bf7/jH/astrofotograf-euskirchen-310119.jpg	124238	0c0b07271b0b8f8f	Amateur-Astro­fo­to­graf Jochen Schni­chels schaut in die Sterne	Wenn Jochen Schni­chels in stern­klaren Nächten seiner Passion nach­geht, muss er sich im wahrsten Sinne warm anziehen. Denn wenn er etwas über­haupt nicht gebrau­chen kann, sind es gemüt­lich-warme Tempe­ra­turen. Dann wird es schwierig, seine Foto­mo­ti	997	15	0	0.0
513035936	123601	https://www.ksta.de/ratgeber/gemuetlichkeit-bleibt-der-wohntrend-31971176	https://www.ksta.de/image/31971140/2x1/300/150/6dd637740024f8edeebee069d1e6c893/ZK/urn-newsml-dpa-com-20090101-190201-99-809877-large-4-3.jpg	124239	90b4f85bc7f0f8f0	Gemüt­lich­keit bleibt der Wohn­trend	Stress, Eile und Hektik - wer will das schon im privaten Umfeld? Da wundert es nicht, dass alles im Trend liegt, was im Haus und in der Wohnung gemüt­lich wirkt und Ruhe und Erho­lung verspricht. in Frank­furt am Main. Auf der Messe sind vom 8. bis 12. Fe	0	15	0	0.0
513036029	123602	https://www.ksta.de/region/rhein-erft/bruehl/geschichte-der-firma-fussel-in-bruehl-zum-start-ins-wochenende-gab-es-einen-kranz-koelsch-31968194	https://www.ksta.de/image/31968188/2x1/300/150/3e4dc515fe712581d38f721395559b91/im/sanitaer-fussel.jpg	124240	000c747879fcfef6	Zum Start ins Woche­n­ende gab es einen Kranz Kölsch	Helmut Kristen muss schmun­zeln, wenn er an die alten Zeiten denkt. Als er vor fast fünf Jahr­zehnten bei der Engel­bert Fußel GmbH seine Ausbil­dung zum Kauf­mann begann, hielt der Frei­tagnach­mittag noch ein High­light bereit.„Der Chef hat mich vor dem	5176	117	0	0.0
513036551	123603	https://www.ksta.de/nrw/neubau-mietwohnungen-ruecklaeufig--foerdertoepfe-voll-31965364	https://www.ksta.de/image/31965362/2x1/300/150/dc61945c3ac412bf594d8eb0c7645fd5/gy/urn-newsml-dpa-com-20090101-190131-99-795133-large-4-3.jpg	124241	1f1f1b1a1b131010	Neubau Miet­woh­nungen rück­läufig: Förder­töpfe voll	Trotz stei­gender staat­li­cher Förder­mittel ist der Neubau preis­werter Miet­woh­nungen in Nord­rhein-West­falen rück­läufig. Bei der Vorlage der Förder­bi­lanz für 2018 sprach NRW-Bau­mi­nis­terin Ina Schar­ren­bach (CDU) am Donnerstag in Düssel­dorf v	4	4	0	0.0
513036858	123604	https://www.ksta.de/panorama/warum-sind-sprachassistenten-weiblich--31971232	https://www.ksta.de/image/31971230/2x1/300/150/9184112d72cdbd70e286cb569a6248aa/xm/urn-newsml-dpa-com-20090101-190201-99-810660-large-4-3.jpg	124242	ffffc3818181c3ff	Warum sind Sprachas­sis­tenten weib­lich?	Die Schau­spie­lerin Maria Furt­wängler räumt gerne mit altmo­di­schen Rollen­bil­dern auf. Ihr ist aufge­fallen, dass die digi­talen Assis­tenten aus dem Laut­spre­cher auf Alexa, Siri und Cortana hören - überall Frauen. „Ich frage mich, ob künst­liche I	35	54	0	0.0
513038712	123605	https://www.ksta.de/neue-plattform-soll-start-ups-in-deutschland-staerken-31961286	https://www.ksta.de/image/31961284/2x1/300/150/21e0b0568d4a87b6abc8582fc9619f5d/VY/urn-newsml-dpa-com-20090101-190130-99-783386-large-4-3.jpg	124243	3f3f101e3f303f1f	Neue Platt­form soll Star­t-ups in Deutsch­land stärken	Eine neue Platt­form soll es Star­t-ups in Deutsch­land künftig bundes­weit erleich­tern, Kontakt zu Kunden und Inves­toren aufzu­bauen und Koope­ra­ti­ons­partner zu finden.Die Platt­form „Start­base” als zentrale Platt­form werde das Ökosystem für Star­	26	6	0	0.0
